dataset,image_index,sigma_true,nu,sigma_hat_krishnan,psnr_diagnostic,ssim_diagnostic,lpips_diagnostic
CelebA,28,0.5,0.05,1.1189390420913696,26.410534513246038,0.8284316658973694,0.1909680813550949
CelebA,29,0.5,0.05,1.5286226272583008,26.851520523967626,0.8524065613746643,0.13272422552108765
CelebA,30,0.5,0.05,0.9026355743408203,29.053311035093422,0.8433424830436707,0.12074548006057739
CelebA,31,0.5,0.05,1.312649130821228,26.162888495922573,0.779792308807373,0.15212415158748627
CelebA,32,0.5,0.05,1.6784353256225586,23.412824516267662,0.7611604332923889,0.12440020591020584
CelebA,33,0.5,0.05,1.328314185142517,26.188648370596702,0.7988076210021973,0.22514106333255768
CelebA,34,0.5,0.05,1.2131437063217163,26.989297915370717,0.823585033416748,0.14760111272335052
CelebA,35,0.5,0.05,1.1165833473205566,31.097770425860073,0.9010534286499023,0.08513763546943665
CelebA,36,0.5,0.05,1.3191819190979004,29.569176330095445,0.864222526550293,0.09475233405828476
CelebA,37,0.5,0.05,1.227001428604126,28.412981544636597,0.8237276077270508,0.12457045167684555
CelebA,38,0.5,0.05,0.9868552088737488,29.7788739232212,0.8414993286132812,0.12313521653413773
CelebA,39,0.5,0.05,1.390846848487854,23.979442349813983,0.8007065653800964,0.168251633644104
CelebA,40,0.5,0.05,1.3488956689834595,27.018951693907578,0.824953556060791,0.1116999089717865
CelebA,41,0.5,0.05,1.358078956604004,29.209294706208606,0.8834341168403625,0.1180291548371315
CelebA,42,0.5,0.05,1.1732827425003052,27.346151280959813,0.8124745488166809,0.19110223650932312
CelebA,43,0.5,0.05,1.4736822843551636,27.528788441133507,0.7994022965431213,0.20005632936954498
CelebA,44,0.5,0.05,1.095564603805542,27.896302032931374,0.8027284145355225,0.11889266222715378
CelebA,45,0.5,0.05,0.9136685729026794,29.52288964478534,0.8536459803581238,0.15700677037239075
CelebA,46,0.5,0.05,1.2493805885314941,29.191046051693966,0.8429367542266846,0.12650999426841736
CelebA,47,0.5,0.05,1.0719659328460693,29.32456770466983,0.7825780510902405,0.20745836198329926
CelebA,48,0.5,0.05,1.480841040611267,27.115570440694313,0.8423030376434326,0.16146400570869446
CelebA,49,0.5,0.05,1.2556296586990356,30.571680337209376,0.8238977789878845,0.09298735857009888
CelebA,50,0.5,0.05,1.1847186088562012,28.666144316873346,0.8209368586540222,0.1437160074710846
CelebA,51,0.5,0.05,1.25850248336792,26.78844136046202,0.7819864749908447,0.18079036474227905
CelebA,52,0.5,0.05,1.2574206590652466,28.559131947384667,0.8513927459716797,0.13831943273544312
CelebA,53,0.5,0.05,1.319172978401184,28.51063884086281,0.8878498077392578,0.09697576612234116
CelebA,54,0.5,0.05,1.4308984279632568,28.241258223386453,0.84906405210495,0.11055164039134979
CelebA,55,0.5,0.05,1.3528801202774048,27.451393001611347,0.8130690455436707,0.16122660040855408
CelebA,56,0.5,0.05,1.2649015188217163,27.712802219865505,0.8888120055198669,0.07758389413356781
CelebA,57,0.5,0.05,1.4718995094299316,25.682491562225472,0.8350757956504822,0.1653774529695511
CelebA,58,0.5,0.05,1.4504131078720093,28.5244244523623,0.8106128573417664,0.14788095653057098
CelebA,59,0.5,0.05,1.3442091941833496,30.055268171208954,0.8687030673027039,0.11812068521976471
CelebA,60,0.5,0.05,1.174012303352356,29.62303107627624,0.7975769639015198,0.09723956137895584
CelebA,61,0.5,0.05,1.600044846534729,25.606329668487984,0.7489783763885498,0.2007516622543335
CelebA,62,0.5,0.05,1.2724332809448242,26.72433242645876,0.8053345680236816,0.11583858728408813
CelebA,63,0.5,0.05,1.4027948379516602,25.088933466570715,0.7756115794181824,0.21215811371803284
CelebA,64,0.5,0.05,1.4079731702804565,26.847502006904193,0.8538431525230408,0.18568116426467896
CelebA,65,0.5,0.05,1.40781569480896,28.361700992625973,0.9159566760063171,0.07532383501529694
CelebA,66,0.5,0.05,1.3234411478042603,29.61011444802662,0.8771460056304932,0.0899646133184433
CelebA,67,0.5,0.05,0.6821598410606384,29.467250083518365,0.7996858954429626,0.2079778015613556
CelebA,68,0.5,0.05,1.136383295059204,28.152992151537344,0.8457358479499817,0.11004427820444107
CelebA,69,0.5,0.05,1.0606091022491455,30.915835850747335,0.8751084804534912,0.08486930280923843
CelebA,70,0.5,0.05,1.075599193572998,30.089701615431256,0.8459596037864685,0.10790226608514786
CelebA,71,0.5,0.05,1.3169752359390259,28.022157532218543,0.8950414657592773,0.07553303241729736
CelebA,72,0.5,0.05,1.3430557250976562,27.58624794932992,0.8308815360069275,0.08340159058570862
CelebA,73,0.5,0.05,1.2986844778060913,29.99103390485474,0.9047678112983704,0.07656395435333252
CelebA,74,0.5,0.05,1.469384789466858,26.711980153242152,0.8717482089996338,0.12395962327718735
CelebA,75,0.5,0.05,1.322946310043335,32.255382767824806,0.9125010967254639,0.06940696388483047
CelebA,76,0.5,0.05,1.2864848375320435,27.47342353045361,0.8028863072395325,0.16846653819084167
CelebA,77,0.5,0.05,1.2001285552978516,28.86420353498931,0.8174967169761658,0.1572752445936203
CelebA,78,0.5,0.05,1.4551703929901123,25.5518122408038,0.8495588898658752,0.15673990547657013
CelebA,79,0.5,0.05,1.302457332611084,29.52805175284692,0.8502107262611389,0.1206963062286377
CelebA,80,0.5,0.05,1.0691496133804321,26.946261019515532,0.7749993205070496,0.1947036236524582
CelebA,81,0.5,0.05,1.3934409618377686,29.532026889396622,0.8406174182891846,0.11698826402425766
CelebA,82,0.5,0.05,1.2558284997940063,28.612808648351926,0.8443641662597656,0.21305781602859497
CelebA,83,0.5,0.05,1.283715844154358,29.087289393542406,0.8700583577156067,0.09734223783016205
CelebA,84,0.5,0.05,1.5598976612091064,26.509796124929945,0.8367047309875488,0.07971034198999405
CelebA,85,0.5,0.05,1.4191447496414185,26.58431266816176,0.8160298466682434,0.14234866201877594
CelebA,86,0.5,0.05,1.4435369968414307,25.95608435006177,0.8550615310668945,0.0853419154882431
CelebA,87,0.5,0.05,1.4962656497955322,27.597871016910855,0.850919246673584,0.10401464253664017
CelebA,88,0.5,0.05,1.134289264678955,29.535003476941874,0.8529607653617859,0.12834689021110535
CelebA,89,0.5,0.05,1.2502549886703491,26.56846079755522,0.8127464652061462,0.1585390716791153
CelebA,90,0.5,0.05,1.5128424167633057,28.882208012426396,0.8638352751731873,0.0679066926240921
CelebA,91,0.5,0.05,1.1740761995315552,29.722200433837862,0.8286406397819519,0.15270796418190002
CelebA,92,0.5,0.05,1.5280787944793701,26.721060935941793,0.8149411082267761,0.09267885237932205
CelebA,93,0.5,0.05,1.4675136804580688,26.340177001405742,0.8141603469848633,0.1385500133037567
CelebA,94,0.5,0.05,1.3976577520370483,25.092971304796535,0.8561449646949768,0.10134143382310867
CelebA,95,0.5,0.05,1.2356669902801514,30.532288974537117,0.8869147300720215,0.09346052259206772
CelebA,96,0.5,0.05,1.2873973846435547,26.25615293937321,0.7873613238334656,0.26832345128059387
CelebA,97,0.5,0.05,1.2348980903625488,28.254998603100358,0.8430227637290955,0.11678708344697952
CelebA,98,0.5,0.05,1.3993520736694336,23.575145757347396,0.7709102630615234,0.23560601472854614
CelebA,99,0.5,0.05,1.4500317573547363,27.282104066275327,0.8357594013214111,0.08598159998655319
CelebA,100,0.5,0.05,1.0241032838821411,28.52089482048158,0.8163440823554993,0.15672312676906586
CelebA,101,0.5,0.05,1.3298574686050415,28.682503452407072,0.8342681527137756,0.1583908349275589
CelebA,102,0.5,0.05,1.3163340091705322,26.779513532053656,0.8757681250572205,0.1395977884531021
CelebA,103,0.5,0.05,0.9529504776000977,27.9013627284102,0.797659695148468,0.15300174057483673
CelebA,104,0.5,0.05,1.3403249979019165,26.35123249929596,0.84474116563797,0.15008001029491425
CelebA,105,0.5,0.05,1.0301871299743652,32.83856863897573,0.8899920582771301,0.10646470636129379
CelebA,106,0.5,0.05,1.0370237827301025,27.85636499454109,0.8322060704231262,0.17414557933807373
CelebA,107,0.5,0.05,1.218043565750122,27.108949083541454,0.8475345969200134,0.1305992156267166
CelebA,108,0.5,0.05,1.4706425666809082,27.400606108821112,0.8493292331695557,0.15128643810749054
CelebA,109,0.5,0.05,0.9866258502006531,30.027552424822,0.8356671929359436,0.18944354355335236
CelebA,110,0.5,0.05,1.2502377033233643,29.451375159607295,0.8682448267936707,0.12339314073324203
CelebA,111,0.5,0.05,1.0027445554733276,28.66805771574017,0.8167058825492859,0.26709434390068054
CelebA,112,0.5,0.05,1.4738123416900635,25.766063804145638,0.8200652003288269,0.1341165006160736
CelebA,113,0.5,0.05,1.1992833614349365,27.294133721842254,0.8217265605926514,0.16708925366401672
CelebA,114,0.5,0.05,1.2116254568099976,28.27208727216889,0.8253852725028992,0.16772152483463287
CelebA,115,0.5,0.05,1.27461576461792,28.133730247939035,0.8028247356414795,0.12627264857292175
CelebA,116,0.5,0.05,1.4286919832229614,28.39028249081814,0.8769097328186035,0.06419049203395844
CelebA,117,0.5,0.05,0.620130181312561,30.546693153871356,0.83482426404953,0.17458495497703552
CelebA,118,0.5,0.05,1.60478675365448,24.63362537465465,0.8151171803474426,0.1816430687904358
CelebA,119,0.5,0.05,0.9679975509643555,26.69408836147749,0.7796832919120789,0.15652824938297272
CelebA,120,0.5,0.05,1.2711660861968994,27.499743506992292,0.8509834408760071,0.1404256671667099
CelebA,121,0.5,0.05,1.2157927751541138,25.853439242693007,0.7892782092094421,0.22341549396514893
CelebA,122,0.5,0.05,1.1027092933654785,32.47507405174014,0.9209888577461243,0.06573864817619324
CelebA,123,0.5,0.05,1.5267094373703003,28.560591509867194,0.8587033748626709,0.09259944409132004
CelebA,124,0.5,0.05,1.5210076570510864,25.663230699539508,0.8607870936393738,0.09492692351341248
CelebA,125,0.5,0.05,1.2504127025604248,27.379336654073335,0.8470156192779541,0.11040396988391876
CelebA,126,0.5,0.05,1.5626143217086792,28.057640821271725,0.8434667587280273,0.12031416594982147
CelebA,127,0.5,0.05,1.1466705799102783,28.33675222190162,0.8721674084663391,0.1110086739063263
CelebA,128,0.5,0.05,1.4451035261154175,26.67514402638777,0.8635151982307434,0.10759493708610535
CelebA,129,0.5,0.05,1.128519892692566,30.368082007916193,0.8909404277801514,0.12148873507976532
CelebA,130,0.5,0.05,1.3012357950210571,27.1884552279953,0.8143942952156067,0.14346875250339508
CelebA,131,0.5,0.05,1.314756989479065,29.037176589809903,0.8269032835960388,0.24469828605651855
CelebA,132,0.5,0.05,1.1185836791992188,28.92222497799548,0.8907750248908997,0.06313440948724747
CelebA,133,0.5,0.05,1.3942731618881226,26.630888306147007,0.7894194722175598,0.15682484209537506
CelebA,134,0.5,0.05,1.1659305095672607,29.729468347561408,0.8862925171852112,0.09762046486139297
CelebA,135,0.5,0.05,1.3990356922149658,26.551540677908,0.8360050320625305,0.10119938850402832
CelebA,136,0.5,0.05,1.206002116203308,28.190669064757113,0.7370064854621887,0.22966808080673218
CelebA,137,0.5,0.05,1.1085964441299438,27.571425994407107,0.8310735821723938,0.21338681876659393
CelebA,138,0.5,0.05,1.1445142030715942,27.73222014875956,0.8322980999946594,0.1667087972164154
CelebA,139,0.5,0.05,1.1859991550445557,30.4822828659437,0.7963146567344666,0.17689377069473267
CelebA,140,0.5,0.05,1.2122955322265625,29.040235413682332,0.855640709400177,0.16890814900398254
CelebA,141,0.5,0.05,1.1170367002487183,30.73650712190821,0.9094926714897156,0.07567740976810455
CelebA,142,0.5,0.05,1.2676472663879395,28.323879385407423,0.8521243929862976,0.12681695818901062
CelebA,143,0.5,0.05,1.2493287324905396,30.175945025877304,0.8692169785499573,0.11456777155399323
CelebA,144,0.5,0.05,1.2118346691131592,28.061293310397094,0.8408061861991882,0.12680533528327942
CelebA,145,0.5,0.05,1.63676917552948,27.05484017501132,0.7756282687187195,0.22978119552135468
CelebA,146,0.5,0.05,1.3525691032409668,26.73772551406495,0.8237671852111816,0.16075174510478973
CelebA,147,0.5,0.05,1.3266273736953735,29.142234427762048,0.8647251725196838,0.09563586115837097
CelebA,148,0.5,0.05,1.2460347414016724,31.67125771390993,0.8877560496330261,0.11571833491325378
CelebA,149,0.5,0.05,1.4210832118988037,27.900272051805757,0.8681847453117371,0.06732122600078583
CelebA,150,0.5,0.05,1.213187575340271,29.238245354632326,0.8908584117889404,0.1311502754688263
CelebA,151,0.5,0.05,1.4972267150878906,28.97969159993789,0.8751909732818604,0.09775688499212265
CelebA,152,0.5,0.05,1.552573800086975,26.19255840779732,0.8011670708656311,0.1122291311621666
CelebA,153,0.5,0.05,1.3532532453536987,28.591881123382294,0.8696799278259277,0.09727507084608078
CelebA,154,0.5,0.05,1.153372049331665,28.685625267374313,0.8464509844779968,0.12578876316547394
CelebA,155,0.5,0.05,1.0655055046081543,31.042247867173142,0.8792378306388855,0.06225188076496124
CelebA,156,0.5,0.05,1.0605437755584717,24.989220563542062,0.6776307225227356,0.3226779103279114
CelebA,157,0.5,0.05,1.1365454196929932,29.540929118838438,0.8523745536804199,0.1865628957748413
CelebA,158,0.5,0.05,1.4130593538284302,29.69233594901718,0.8701283931732178,0.10554125905036926
CelebA,159,0.5,0.05,1.5257947444915771,25.799837388352636,0.8248031735420227,0.1718359887599945
CelebA,160,0.5,0.05,1.0394721031188965,30.042425243942827,0.8653459548950195,0.17458471655845642
CelebA,161,0.5,0.05,1.3348573446273804,26.694810593736726,0.8177793025970459,0.10581586509943008
CelebA,162,0.5,0.05,0.8294098377227783,30.912035037033373,0.8425429463386536,0.14220552146434784
CelebA,163,0.5,0.05,1.2643978595733643,24.19072938232878,0.7827412486076355,0.17217543721199036
CelebA,164,0.5,0.05,1.282134771347046,28.686755424601827,0.8176941871643066,0.12003070116043091
CelebA,165,0.5,0.05,1.4168658256530762,27.089901202924167,0.8623507022857666,0.09772342443466187
CelebA,166,0.5,0.05,1.514684796333313,24.528102927242436,0.8412420153617859,0.12250479310750961
CelebA,167,0.5,0.05,1.1799284219741821,29.045469867264234,0.8534400463104248,0.07875882089138031
CelebA,168,0.5,0.05,1.3446805477142334,26.55052154125055,0.8289951682090759,0.1374780535697937
CelebA,169,0.5,0.05,1.2012039422988892,29.941900508414484,0.9015395045280457,0.08762865513563156
CelebA,170,0.5,0.05,1.1604349613189697,28.511978824976488,0.8371962904930115,0.19615501165390015
CelebA,171,0.5,0.05,1.205194354057312,29.25817590794535,0.838359534740448,0.15326064825057983
CelebA,172,0.5,0.05,1.319930911064148,30.61678023842369,0.875056803226471,0.06186531484127045
CelebA,173,0.5,0.05,1.4018157720565796,29.215510165310114,0.8165669441223145,0.09332305192947388
CelebA,174,0.5,0.05,1.4503445625305176,26.686059790996364,0.832665741443634,0.1417102962732315
CelebA,175,0.5,0.05,1.2000576257705688,27.499584873431672,0.8190906643867493,0.13628162443637848
CelebA,176,0.5,0.05,1.4553889036178589,24.846071519028886,0.7799034118652344,0.1505061686038971
CelebA,177,0.5,0.05,1.4818614721298218,28.365429709777427,0.849107027053833,0.14092528820037842
CelebA,178,0.5,0.05,1.4784646034240723,26.882898906442307,0.8533082008361816,0.09461483359336853
CelebA,179,0.5,0.05,1.2908345460891724,27.617947935992678,0.8486425280570984,0.11309809237718582
CelebA,180,0.5,0.05,1.4499081373214722,27.617708680902098,0.8244659900665283,0.14273951947689056
CelebA,181,0.5,0.05,1.0024375915527344,29.712344218395764,0.8109002113342285,0.1513361632823944
CelebA,182,0.5,0.05,1.0715993642807007,27.199319451919678,0.8163728713989258,0.15972651541233063
CelebA,183,0.5,0.05,0.884804368019104,28.621317364586535,0.8259841799736023,0.2154230922460556
CelebA,184,0.5,0.05,1.3983008861541748,27.046103088892185,0.8667194843292236,0.09292896836996078
CelebA,185,0.5,0.05,0.36656951904296875,29.06765621337911,0.7713736891746521,0.19770368933677673
CelebA,186,0.5,0.05,1.4288073778152466,29.501770841842983,0.8671789169311523,0.12600766122341156
CelebA,187,0.5,0.05,1.1737217903137207,30.79485906963489,0.9007546305656433,0.09533698111772537
CelebA,188,0.5,0.05,1.308124303817749,30.43027732531886,0.901195228099823,0.07173101603984833
CelebA,189,0.5,0.05,1.3248214721679688,27.727919217481734,0.8175978660583496,0.14048010110855103
CelebA,190,0.5,0.05,1.1709297895431519,30.21423053208006,0.8025864958763123,0.11879271268844604
CelebA,191,0.5,0.05,1.4310961961746216,27.266402840496884,0.8499553799629211,0.09473026543855667
CelebA,192,0.5,0.05,1.1002813577651978,29.560424419249628,0.8382037281990051,0.17950163781642914
CelebA,193,0.5,0.05,1.391672134399414,25.844579287775595,0.8127603530883789,0.20564892888069153
CelebA,194,0.5,0.05,1.2653703689575195,28.223740009032777,0.8568355441093445,0.16492290794849396
CelebA,195,0.5,0.05,1.2953405380249023,28.310628931628315,0.8038501739501953,0.18685126304626465
CelebA,196,0.5,0.05,1.1444990634918213,24.705225358138343,0.808742344379425,0.2799295485019684
CelebA,197,0.5,0.05,1.1304937601089478,29.392224067442207,0.8087053298950195,0.1336088329553604
CelebA,198,0.5,0.05,1.3471252918243408,27.50609986912758,0.8315773010253906,0.11904017627239227
CelebA,199,0.5,0.05,1.310472011566162,27.813982851239707,0.8181702494621277,0.10349415242671967
CelebA,200,0.5,0.05,1.0249416828155518,29.30397203911111,0.8589900135993958,0.1211533173918724
CelebA,201,0.5,0.05,1.3257368803024292,26.551710252548943,0.8346443772315979,0.1138407438993454
CelebA,202,0.5,0.05,1.5862810611724854,26.55720238158174,0.7994680404663086,0.17492011189460754
CelebA,203,0.5,0.05,1.2284644842147827,28.850154564561915,0.900299072265625,0.06649509072303772
CelebA,204,0.5,0.05,1.2105330228805542,29.91239769787869,0.759223222732544,0.06921574473381042
CelebA,205,0.5,0.05,1.20547616481781,26.376168828112434,0.7576609253883362,0.3036317229270935
CelebA,206,0.5,0.05,1.4254271984100342,28.80419133415066,0.8324432969093323,0.15803584456443787
CelebA,207,0.5,0.05,1.2860102653503418,27.419915683421728,0.8592279553413391,0.14372853934764862
CelebA,208,0.5,0.05,1.2510141134262085,28.747583258829987,0.8459341526031494,0.18680083751678467
CelebA,209,0.5,0.05,1.1928741931915283,30.2066992452102,0.8816680312156677,0.07912762463092804
CelebA,210,0.5,0.05,1.3372639417648315,30.844559568036296,0.8812281489372253,0.09548970311880112
CelebA,211,0.5,0.05,1.4259121417999268,27.72872799617028,0.8762214183807373,0.05683930963277817
CelebA,212,0.5,0.05,0.8458425998687744,30.15215274970057,0.8182229995727539,0.16933126747608185
CelebA,213,0.5,0.05,1.5511025190353394,28.0252251634283,0.8212299346923828,0.12994423508644104
CelebA,214,0.5,0.05,1.33875572681427,27.655700760343965,0.8206884860992432,0.10368543863296509
